"('November', '2013')",Robust Detection of Moving Human Target Behind Wall via  Impulse through-Wall Radar,"Jun Hu, Zhenlong Yuan, Guofu Zhu, Zhimin Zhou","(29, 13)"
"('Check', 'Manually')",commemorative !,commemorative !,"(29, 14)"
"('September', '2013')","Integration of INS, GPS, Magnetometer and Barometer for Improving Accuracy Navigation of the Vehicle","Vlada Sokol Sokolovic, Goran Dikic, Rade Stancic","(30, 0)"
"('September', '2013')",A Predictive Explicit Guidance Scheme for Ballistic Missiles,"N. Prabhakar, Indra Deo Kumar, Sunil Kumar Tata, V. Vaithiyanathan","(30, 1)"
"('September', '2013')",Energy Absorption and Dynamic Deformation of Backing Material for Ballistic Evaluation of Body Armour,"Debarati Bhattacharjee, Ajay Kumar, Ipsita Biswas","(30, 2)"
"('September', '2013')",Effect of Experiment Environment on Calorimetric Value of Composite Solid Propellants,"Lalita S. Jawale, Chandrani Dey, Dr. Mehilal, Manoj Gupta, B. Bhattacharya","(30, 3)"
"('Check', 'Manually')",Adsorption Behaviour of Diisopropyl Flourophosphate on Whetlerite Carbon,"Suresh Srinivasan, Naresh Vyas, A. K. Gupta, Beer Singh, M.P. Kaushik","(30, 4)"
"('September', '2013')",PCA-SVM based CAD System for Focal Liver Lesions using B-Mode Ultrasound Images,"Jitendra Virmani, Vinod Kumar, Naveen Kalra, Niranjan Khandelwa","(30, 5)"
"('September', '2013')",Recent Advances in Decontamination of Chemical Warfare Agents,"Abdul Wadood Khan, Sabna Kotta, Shahid Husain Ansari, Javed Ali, Rakesh Kumar Sharma","(30, 6)"
"('September', '2013')",Designing a Battlefield Fire Support System Using Adaptive Neuro-Fuzzy Inference System Based Model,Kerim Goztepe,"(30, 7)"
"('September', '2013')",An Efficacious and Secure Registration for Internet Protocol Mobility,"Senthil Kumar Mathi, M.L. Valarmathi","(30, 8)"
"('September', '2013')",Application of Metallic Strip Gratings for Enhancement of Electromagnetic Performance of A-sandwich Radome,"Raveendranath U. Nair, J. Madhumitha, R. M. Jha","(30, 9)"
"('September', '2013')",Multifractal Modelling of Aircraft Echoes from Low-resolution Radars Based on Structural Functions,"Qiu Sheng Li, Wei Xin Xie","(30, 10)"
"('September', '2013')",Inverse Synthetic Aperture Radar Imaging for Micro-motion Target with Rotating Parts,Huixia Sun,"(30, 11)"
"('September', '2013')",Determination and Validation of Parameters for Riedel-Hiermaier-Thoma Concrete Model,"Yu-Qing Ding, Wen-Hui Tang, Ruo-Qi Zhang, Xian-Wen Ran","(30, 12)"
"('September', '2013')",Climate Based Performance of Carbon-Carbon Disc Brake for High Speed Aircraft Braking System,R. M. Mohanty,"(30, 13)"
"('November', '2012')","Science embraces all, enriches all",GS Mukherjee,"(35, 0)"
"('November', '2012')",Accuracy Analysis of Attitude Computation Based on Optimal Coning Algorithm,"Xiyuan Chen, Jianfeng Chen, Xuefen Zhu, Jianli Li","(35, 1)"
"('November', '2012')",Numerical Simulation of a Dual Pulse Solid Rocket Motor Flow Field,"Afroz Javed, P Manna, Debasis Chakraborty","(35, 2)"
"('November', '2012')",Tactical Trajectory Planning for Stealth Unmanned Aerial Vehicle to Win the Radar Game,"Hongfu Liu, Shaofei Chen, Lincheng Shen, Jing Chen","(35, 3)"
"('November', '2012')",Ballistic Studies on TiB2-Ti Functionally Graded Armor Ceramics,"Neha Gupta, Bikramjit Basu, V.V Bhanu Prasad, Madhu Vemuri","(35, 4)"
"('November', '2012')",Preparation and Characterisation of ε-CL-20 by Solvent Evaporation and Precipitation Methods,"Mrinal Ghosh, V. Venkatesan, Arun Kanti Sikder, Nirmala Sikder","(35, 5)"
"('November', '2012')",Photocolorimetric Biosensor for Detection of Cholinergic Organophosphorus Compounds,"Kamila Vymazalová, Jiří Kadlčák, Emil Halámek","(35, 6)"
"('November', '2012')",Systems for Detection and Identification of Biological Aerosols (Review Paper),Eva Švabenska,"(35, 7)"
"('November', '2012')",A Distributed Parallel Simulation Environment for Interoperability and Reusability of Models in Military Applications,"Taeho Lee, Sangjin Lee, Seogbong Kim, Jongmoon Baik","(35, 8)"
"('November', '2012')",Effect of Troposphere and Ionosphere on C-Band Radar Track Data and Correction of Tracking Parameters,"Rayi Varaprasad, Vellanki SeshagiriRao, S Vijaya Bhaskara Rao","(35, 9)"
"('November', '2012')",An Orthogonal Frequency Division Multiplexing Radar Waveform with a Large Time-bandwidth Product (Short Communication),Wen-Qin Wang,"(35, 10)"
"('November', '2012')",Tracking of Midcourse Ballistic Target Group on Space-based Infrared Focal Plane using GM-CPHD Filter,"Dong Li, Dong-Yun Yi","(35, 11)"
"('November', '2012')",Restoration and enhancement of astronomical images using hybrid adaptive nonlinear complex diffusion-based filter,Rajeev Srivastava,"(35, 12)"
"('Check', 'Manually')",commemorative !,commemorative !,"(35, 13)"
"('September', '2012')",Testing of Paraffin-based Hybrid Rocket Fuel using Gaseous Oxygen Oxidiser,"Yash Pal, J. Baskar, S. Murugesan","(36, 0)"
"('September', '2012')",Behaviour of a Blast Loaded Laced Reinforced Concrete Structure,"N. Anandavalli, N. Lakshmanan, Nagesh R. Iyer, Amar Prakash, K. Ramanjaneyulu, J. Rajasankar, Chitra Rajagopal","(36, 1)"
"('September', '2012')",Prediction of Storage Life of Propellants having Different Burning Rates using Dynamic Mechanical Analysis,"V.S. Wani, Mehilal M, Sunil Jain, P.P. Singh, B. Bhattacharya","(36, 2)"
"('September', '2012')",Rear-Surface Collapse of Finite Thickness Concrete Targets under Internal Explosion,"Zhuo-Ping Duan, Hai-Ying Zhang, Hai-Jun Wu, Yan Liu, Zhuo-Cheng Ou, Feng-Lei Huang","(36, 3)"
"('September', '2012')",An Abridged Review of Blast Wave Parameters,"Manmohan Dass Goel, Vasant A. Matsagar, Anil K. Gupta, Steffen Marburg","(36, 4)"
"('September', '2012')",Gas Chromatographic Retention Indices of 2-chlorobenzylidenemalononitrile and its Analogues,"P. K. Gutch, R. K. Srivastava","(36, 5)"
"('September', '2012')",Autoinjector Device for Rapid Administration of Life Saving Drugs in Emergency (Review Paper),R Vijayaraghavan,"(36, 6)"
"('September', '2012')",Identification of Abiotic Stress Responsive Genes from Indian High Altitude Lepidium latifolium L. (Short Communication),"Sanjay Mohan Gupta, Atul Grover, Zakwan Ahmed","(36, 7)"
"('September', '2012')",Reducing Attack Surface of a Web Application by Open Web Application Security Project Compliance,"Sumit Goswami, Nabanita R Krishnan, Mukesh Verma, Saurabh Swarnkar, Pallavi Mahajan","(36, 8)"
"('September', '2012')",Dynamic Multipath Model of Low Angle Passive Radar Tracking with Experimental Evaluation,"Yu-liang Qin, Yong-qiang Cheng","(36, 9)"
"('September', '2012')",Evaluation of the Effect of Radio Frequency Interference on Global Positioning System (GPS) Accuracy via GPS Simulation,"Dinesh Sathyamoorthy, M. Mohd Faudzi, M.A. Zainal Fitry","(36, 10)"
"('September', '2012')",Development and Evaluation of Carbon-Carbon Threaded Fasteners for High Temperature Applications,"Juhi Kushwaha, V. Pawan Kumar, K.H. Sinnur","(36, 11)"
"('July', '2012')",An Optical Design Theory for Focused Fragmentation Warhead,"Guang-yan Huang, Shun-shan Feng, Fang Wang, Tong Zhou","(37, 0)"
"('July', '2012')",Analysis of CT Brain Images using Radial Basis Function Neural Network,"T. Joshva Devadas, Ganesan R.","(37, 1)"
"('July', '2012')",Electronic Warfare Simulation-based on Service Oriented Architecture,"J. Nanda Kishore, G. Siva Prasad, S.K. Gupta","(37, 2)"
"('July', '2012')",Simultaneous Mapping and Localisation for Small Military Unmanned Underwater Vehicle,"Arom Hwang, Woojae Seong","(37, 3)"
"('July', '2012')",Application of Finite Difference Time Domain to Calculate the Transmission Coefficient of an Electromagnetic Wave Impinging Perpendicularly on a Dielectric Interface with Modified MUR-I ABC,"Biswajeet Mukherjee, Dinesh K. Vishwakarma","(37, 4)"
"('July', '2012')",Change Vector Analysis using Enhanced PCA and Inverse Triangular Function-based Thresholding,"Munmun Baisantry, D. S. Negi, O. P. Manocha","(37, 5)"
"('July', '2012')",Design of Frequency Invariant Wideband Beamformer with Real and Symmetric FIR Filters,"Weicheng Zhang, Zengping Chen","(37, 6)"
"('July', '2012')",Nonlinear Behaviour of Perforated Plate with Lining,"O. R. Nandagopan, S. Ranjith Kumar, M. R. Rajesh, K. Manoharan, C. G. Nandakumar","(37, 7)"
"('July', '2012')",Effect of Trivalent Additions and Processing on Structural and Magnetic Transitions in Ni-Mn-Ga Ferromagnetic Shape Memory Alloys,"R. P. Mathur, R. K. Singh, S. Ray, P. Ghosal, V. Chandrasekaran","(37, 8)"
"('July', '2012')",Metamaterials in Electromagnetic Wave Absorbers,"Ashish Dubey, T.C. Shami","(37, 9)"
"('July', '2012')",Pb(Ni1/3Sb2/3)O3-PbZrTiO3 Ceramic Sensors for Underwater Transducer Application,"C. M. Lonkar, D. K. Kharat, H. H. Kumar, Sahab Prasad, K. Balasubramanian, N. S. Prasad","(37, 10)"
"('May', '2012')",Free Vibration Analysis of Functionally Graded Beams,"Khalane Sanjay Anandrao, R. K. Gupta, P. Ramachandran, G. Venkateswara Rao","(38, 0)"
"('May', '2012')",Hypersonic Intake Starting Characteristics–A CFD Validation Study,"Soumyajit Saha, Debasis Chakraborty","(38, 1)"
"('May', '2012')",Ultrasonic Assessment of Bullet Inflicted Damage in Aramid Laminated Composites,"Nityananda Nayak, A. Banerjee, D. Datta","(38, 2)"
"('May', '2012')",Design and Analysis of New Shuffle Encryption Schemes for Multimedia,"Rajan Gupta, Ankur Aggarwal, Saibal K. Pal","(38, 3)"
"('May', '2012')",Implementation of a Regression-based Trust Model in a Wireless Ad hoc Testbed,"Revathi Venkataraman, Pushpalatha M, T Rama Rao","(38, 4)"
"('May', '2012')",Pattern Programmable Kernel Filter for Bot Detection,"Kritika Govind, Vivek Kumar Pandey, S. Selvakumar","(38, 5)"
"('May', '2012')",Platform-level Distributed Warfare Model-based on Multi-Agent System Framework,"Xiong Li, Zhiming Dong","(38, 6)"
"('May', '2012')",Ultra-wideband Impulse-based Radar Signals for Through-the-wall Imaging,"Kishore Kumar Puli, Kishore Kumar T","(38, 7)"
"('May', '2012')",Effect of Al2O3 Reinforcement and Al2O3–13 wt% TiO2 Bond Coat on Plasma Sprayed Hydroxyapatite Coating,"Manoj Mittal, S. K. Nath, Satya Prakash","(38, 8)"
"('May', '2012')",Studies of Process Parameters on Scale up of Nd:YAG Nanopowder Synthesis by Sol-gel Process,"Kiranmala Laishram, Rekha Mann, Neelam Malhan, Ravi Kumar Gupta","(38, 9)"
"('March', '2012')",Reviewers Efforts Well Appreciated,Sudhanshu Bhushan,"(39, 0)"
"('March', '2012')","Maintenance, Repair, and Overhaul Performance Indicators for Military Aircraft","V.R.S. Raju, O. P. Gandhi, S. G. Deshmukh","(39, 1)"
"('March', '2012')",Studies on Stress-Strain Curves of Aged Composite Solid Rocket Propellants,Himanshu Shekhar,"(39, 2)"
"('March', '2012')",A Toxicochemical Review of Gallium Arsenide (Review Paper),"S.J.S. Flora, Nidhi Dwivedi","(39, 3)"
"('March', '2012')","Development and Evaluation of Combined Drug Formulation for Autoject-injector, for Emergency Application in Organophosphate Poisoning","Neeti Jain, Pravin Kumar, Deo Kumar, Yogendra Mavai, R. Vijayaraghavan","(39, 4)"
"('March', '2012')",A Note on Implementing Recurrence Quantification Analysis for Network Anomaly Detection,"Ch. Aswani Kumar, Bhargavi K., Garima Jalota","(39, 5)"
"('March', '2012')",Cryptanalysis of Simplified-AES using Particle Swarm Optimisation,"Vimalathithan R., M. L. Valarmathi","(39, 6)"
"('March', '2012')",On Deterministic Polynomial-time Equivalence of Computing the CRT-RSA Secret Keys and Factoring,"Subhamoy Maitra, Santanu Sarkar","(39, 7)"
"('March', '2012')",Study of Electrical and Thermal Behaviour of Li-ion Polymer Cells for Auxiliary Power Supply in Underwater Applications,"T.V.S.L. Satyavani, G. Satyanarayana Rao, A. Srinivas Kumar, K. Venkateswara Rao","(39, 8)"
"('March', '2012')",SVD-based Method for Radio Frequency Interference Suppression Applied to SAR,"Yu Chunrui, Zhang Yongsheng, Dong Zhen, Liang Diannong","(39, 9)"
"('January', '2012')",Cryptology and Communication Security,Shri Kant,"(40, 0)"
"('January', '2012')",Measuring Diffusion in Stream Ciphers using Statistical Testing Methods,"Chungath Srinivasan, Lakshmy K.V., M. Sethumadhavan","(40, 1)"
"('January', '2012')",Steganographic Techniques of Data Hiding Using Digital Images (Review Paper),"Babloo Saha, Shuchi Sharma","(40, 2)"
"('January', '2012')",Performance Evaluation of Exponential Discriminant Analysis with Feature Selection for Steganalysis,"Gaurav Rajput, R.K. Agrawal, Namita Aggrawal","(40, 3)"
"('January', '2012')",A Flexible Crypto-system Based upon the REDEFINE Polymorphic ASIC Architecture,"Ganesh Garga, Saptarsi Das, S. K. Nandy, Ranjani Narayan, Chandan Haldar, Maheshkumar P. Jagtap, Siba Prasad Dash","(40, 4)"
"('January', '2012')",Algebraic Construction and Cryptographic Properties of Rijndael Substitution Box,"Shristi Deva Sinha, Chaman Prakash Arya","(40, 5)"
"('January', '2012')",Classification Models for Symmetric Key Cryptosystem Identification,Shri Kant,"(40, 6)"
"('January', '2012')",Image Encryption with Space-filling Curves (Short Communication),"V. Suresh, C.E. Veni Madhavan","(40, 7)"
"('January', '2012')",Supplemental Oxygen for Paratroopers and Sky Divers,V. N. Jha,"(40, 8)"
"('January', '2012')",Unique Measure for Geometrical Shape Object Detection-based on Area Matching,"Debasis Chaudhuri, N. K. Kushwaha, I. Sharif, V. Gohri","(40, 9)"
"('January', '2012')",Concurrent Development and Certification of SOFTCOMAG 49AA Alloy for Aeronautical Applications,"Ashok Kumar, Y. Balaji, H.V. Kiran, P. Sarkar, Vijay K. Varma, N. Eswara Prasad, K. Tamilmani","(40, 10)"
"('January', '2012')",Hot Isostatic Pressing Technology for Defence and Space Applications,"G. Appa Rao, M. Sankaranarayana, S. Balasubramaniam","(40, 11)"
"('November', '2011')",Design and Testing of Lab-scale Red Fuming Nitric Acid/Hydroxyl-terminated Polybutadiene Hybrid Rocket Motor for Studying Regression Rate,"Sankaran Venugopal, V. Ramanujachari, K.K. Rajesh","(41, 0)"
"('November', '2011')",Assessing Radio Frequency Compatibility Between Galileo and Compass (Review Paper)),"Wei Liu, Yuan Hu, Xingqun Zhan, Chuanrun Zhai","(41, 1)"
"('November', '2011')",Measurement of Temperature Gradient in Seasonal Snowpack using Improved Automated Temperature Profiler (Review Paper),"Rajiv Kumar Das, Rajesh Kumar Garg, Ashwagosha Ganju","(41, 2)"
"('November', '2011')",Cellular Metals and Ceramics for Defence Applications (Review Paper),"Amol A. Gokhale, N.V. Ravi Kumar, B. Sudhakar, S. N. Sahu, Himalay Basumatary, S. Dhara","(41, 3)"
"('Error', 'Error')",Phase Change Materials: Technology Status and Potential Defence Applications (Review Papers),"Ravindra Kumar, Manoj Kumar Misra, Rohitash Kumar, Deepak Gupta, P. K. Khatri, B. B. Tak, S. R. Meena","(41, 4)"
"('November', '2011')",Rheological Properties of a Honge Oil-based Magnetorheological Fluid used as Carrier Liquid (Review Paper),"Gangadhara Shetty B, PSS Prasad","(41, 5)"
"('November', '2011')",Flow-acoustic Characterisation of a Cavity-based Combustor Configuration,"Krishna Kant Agarwal, R. V. Ravikrishna","(41, 6)"
"('November', '2011')",Effect of Temperature on Mechanical Properties of Solid Rocket Propellants,Himanshu Shekhar,"(41, 7)"
"('November', '2011')",Nanocrystalline Pentaerythritoltetranitrate using Sol-Gel Process,"Sanjay Vishwasrao Ingale, Pratap B. Wagh, P. U. Sastry, A. K. Patra, R. Tewari, I. K. Singh, S. B. Phapale, R. D. Wasnik, A. Subhananda Rao, Satish C. Gupta","(41, 8)"
"('November', '2011')",Energy Expenditure and Nutritional Status of Sailors and Submarine Crew of the Indian Navy,"Vijay Kumar Singh, Amitabh Chauhan, Arkadeb Dutta, Vasudha Shukla, Praveen Vats, Som Nath Singh","(41, 9)"
"('November', '2011')",Retinex Algorithm with Reduced Halo Artifacts,"Jharna Majumdar, Mili Nandi, P. Nagabhushan","(41, 10)"
"('November', '2011')",Welding Studies on a Near-alpha Titanium Alloy,"Suresh Meshram, T. Mohandas","(41, 11)"
"('Check', 'Manually')",commemorative !,commemorative !,"(41, 12)"
"('September', '2011')",Information Sets and Information Processing,Madasu Hanmandlu,"(42, 0)"
"('September', '2011')",Air Object Height Estimation with 2-D Radars using Fuzzy Logic,"SGK Murthy, M.V.R. Murthy","(42, 1)"
"('September', '2011')",Microscopic TV Holography for Microsystems Metrology,"Upputuri Paul Kumar, U. Somasundaram, M. P. Kothiyal, Nandigana Krishna Mohan","(42, 2)"
"('September', '2011')",The Effect of Woven Structures on the Vibration Characteristics of Glass Fabric/Epoxy Composite Plates,"Xu Lei, Wang Rui, Yong Liu, Li Jin","(42, 3)"
"('September', '2011')",Bulk Disposal of Unserviceable Toxic Cresylic Acid Waste Using Polymerisation Technique,"Pramod Kumar Rai, Amit Saxena, Ashok Singh Rawat, Vivek Kumar, Mritunjay Pandit, Jagdish Chandra Kapoor","(42, 4)"
"('September', '2011')",Digital Watermarking Security,"Jonathan Blake, Shahram Latifi","(42, 5)"
"('September', '2011')",Content-based Image Retrieval by Information Theoretic Measure,"Madasu Hanmandlu, Anirban Das","(42, 6)"
"('September', '2011')",Face Recognition using Segmental Euclidean Distance,"Farrukh Sayeed, Madasu Hanmandlu, Abdul Quaiyum Ansari","(42, 7)"
"('September', '2011')",Automatic Selection of Initial Points for Exploratory Vessel Tracing in Fluoroscopic Images,"Farsad Zamani Boroujeni, Rahmita Wirza, O. K. Rahmat, Norwati Mustapha, Lilly Suriani Affendey, Oteh Maskon","(42, 8)"
